,time,passenger_rail_load_MWh,freight_rail_load_MWh,aviation_load_MWh,ship_load_MWh,HDV_load_MWh,MDV_load_MWh,LDV_load_MWh,transportation_load_MWh
0,2050-01-01 01:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,1428.1042260223342,862.3871452762451,36448.19333387024,53910.798950116194
1,2050-01-01 02:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,1916.5711505709744,858.0708721798337,38115.24128385833,56061.997551556524
2,2050-01-01 03:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,1121.32958613146,705.5890569618098,38336.33040017529,55335.36328821594
3,2050-01-01 04:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,648.1237860394172,638.9756949981905,37628.24728462729,54087.461010612285
4,2050-01-01 05:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,518.1069833362761,587.9313524681243,37361.04041763105,53639.19299838284
5,2050-01-01 06:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,647.3337614002075,577.6504118019628,36518.616298749366,52915.71471689892
6,2050-01-01 07:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,1616.846764584701,607.361303266511,34823.930884403184,52220.253197201775
7,2050-01-01 08:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,1084.8737789335628,571.3313128854122,31556.72840641572,48385.04774318208
8,2050-01-01 09:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,719.6760392676786,564.2343801016855,29452.000229189794,45908.02489350655
9,2050-01-01 10:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,713.788311876432,574.9421278003059,28304.97409997785,44765.81878460197
10,2050-01-01 11:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,721.2318892717509,567.1137976905513,27394.88237872288,43855.34231063257
11,2050-01-01 12:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,746.3139246415172,580.3924175038069,26235.240850331444,42734.061437424156
12,2050-01-01 13:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,809.9070075376445,802.6785043993924,25633.781062641046,42418.480819525466
13,2050-01-01 14:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,827.6897711311416,1203.343065586627,25669.73578166269,42872.882863327846
14,2050-01-01 15:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,618.5136264046846,238.62524603374507,26016.023816853543,42045.27693423936
15,2050-01-01 16:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,1112.0738952674412,84.20583974106712,26593.726952359077,42962.12093231497
16,2050-01-01 17:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,399.0767776850937,51.222453842457604,26889.18685526774,42511.60033174267
17,2050-01-01 18:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,337.1073082606398,69.24707590113555,27362.25872856321,42940.727357672375
18,2050-01-01 19:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,116.07469763083597,53.69305687692552,27546.331775371735,42888.21377482688
19,2050-01-01 20:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,224.13363864340042,58.35954740345203,28731.057924513043,44185.66535550728
20,2050-01-01 21:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,414.09816464937194,255.08637376550794,29299.86218529803,45141.1609686603
21,2050-01-01 22:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,124.66893141520224,881.8212005509478,30122.212021378575,46300.81639829212
22,2050-01-01 23:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,641.9853222436802,1648.8514049179844,31478.02853958749,48940.97951169653
23,2050-01-02 00:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,1566.4437995501994,2849.2944175292178,33436.91331716677,53024.76577919358
24,2050-01-02 01:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,1428.1042260223342,862.3871452762451,35378.71487205756,52841.320488303514
25,2050-01-02 02:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,1916.5711505709744,858.0708721798337,37070.83525797129,55017.59152566948
26,2050-01-02 03:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,1121.32958613146,705.5890569618098,37274.959004858756,54273.99189289941
27,2050-01-02 04:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,648.1237860394172,638.9756949981905,36659.204372317916,53118.41809830291
28,2050-01-02 05:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,518.1069833362761,587.9313524681243,36447.64627576733,52725.79885651911
29,2050-01-02 06:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,647.3337614002075,577.6504118019628,35602.27249202968,51999.37091017924
30,2050-01-02 07:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,1616.846764584701,607.361303266511,34046.155678497016,51442.47799129561
31,2050-01-02 08:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,1084.8737789335628,571.3313128854122,31281.59784618485,48109.91718295121
32,2050-01-02 09:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,719.6760392676786,564.2343801016855,29192.534585218065,45648.55924953482
33,2050-01-02 10:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,713.788311876432,574.9421278003059,28046.571382164817,44507.41606678894
34,2050-01-02 11:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,721.2318892717509,567.1137976905513,27143.03553748012,43603.4954693898
35,2050-01-02 12:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,746.3139246415172,580.3924175038069,26008.92891074731,42507.74949784002
36,2050-01-02 13:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,809.9070075376445,802.6785043993924,25422.81924173168,42207.5189986161
37,2050-01-02 14:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,827.6897711311416,1203.343065586627,25447.894045220004,42651.04112688516
38,2050-01-02 15:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,618.5136264046846,238.62524603374507,25801.699039692274,41830.95215707809
39,2050-01-02 16:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,1112.0738952674412,84.20583974106712,26370.725645203238,42739.11962515913
40,2050-01-02 17:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,399.0767776850937,51.222453842457604,26646.470887419095,42268.88436389403
41,2050-01-02 18:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,337.1073082606398,69.24707590113555,27060.076749627468,42638.54537873663
42,2050-01-02 19:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,116.07469763083597,53.69305687692552,27215.296870303053,42557.178869758194
43,2050-01-02 20:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,224.13363864340042,58.35954740345203,28403.16457104545,43857.77200203969
44,2050-01-02 21:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,414.09816464937194,255.08637376550794,28997.47831634573,44838.77709970799
45,2050-01-02 22:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,124.66893141520224,881.8212005509478,29836.44972046756,46015.0540973811
46,2050-01-02 23:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,641.9853222436802,1648.8514049179844,31171.564961816403,48634.515933925446
47,2050-01-03 00:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,1566.4437995501994,2849.2944175292178,33097.76129837908,52685.61376040588
48,2050-01-03 01:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,1428.1042260223342,862.3871452762451,35082.67386572257,52545.27948196854
49,2050-01-03 02:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,1916.5711505709744,858.0708721798337,36748.562123336094,54695.318391034285
50,2050-01-03 03:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,1121.32958613146,705.5890569618098,36943.60110033018,53942.633988370835
51,2050-01-03 04:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,648.1237860394172,638.9756949981905,36345.378994471575,52804.59272045657
52,2050-01-03 05:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,518.1069833362761,587.9313524681243,36146.681835231815,52424.834415983605
53,2050-01-03 06:00:00+00:00,248.2204853391148,610.6212469739462,10071.599658280615,4241.672854353709,647.3337614002075,577.6504118019628,35352.84177363415,51749.9401917837
