,time,passenger_rail_load_MWh,freight_rail_load_MWh,aviation_load_MWh,ship_load_MWh,HDV_load_MWh,MDV_load_MWh,LDV_load_MWh,transportation_load_MWh
0,2050-01-01 01:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1428.1042260223342,862.3871452762451,36130.322545741,53592.88301647333
1,2050-01-01 02:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1916.5711505709744,858.0708721798337,37811.138720161434,55757.84984234599
2,2050-01-01 03:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1121.32958613146,705.5890569618098,38029.84575620016,55028.833498727174
3,2050-01-01 04:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,648.1237860394172,638.9756949981905,37352.24393474946,53811.412515220814
4,2050-01-01 05:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,518.1069833362761,587.9313524681243,37102.56183884619,53380.669274084335
5,2050-01-01 06:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,647.3337614002075,577.6504118019628,36250.6691522959,52647.72242493182
6,2050-01-01 07:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1616.846764584701,607.3613032665111,34598.35562753358,51994.632794818535
7,2050-01-01 08:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1084.8737789335628,571.3313128854122,31541.57674337832,48369.85093463104
8,2050-01-01 09:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,719.6760392676786,564.2343801016856,29437.220784170448,45893.20030297356
9,2050-01-01 10:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,713.7883118764319,574.9421278003059,28290.50163391852,44751.301173029
10,2050-01-01 11:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,721.2318892717509,567.1137976905513,27381.6137075606,43842.02849395665
11,2050-01-01 12:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,746.3139246415172,580.3924175038069,26220.526169607674,42719.30161118675
12,2050-01-01 13:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,809.9070075376445,802.6785043993924,25619.598569439833,42404.253180810614
13,2050-01-01 14:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,827.6897711311416,1203.3430655866268,25651.25339540112,42854.35533155264
14,2050-01-01 15:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,618.5136264046846,238.62524603374507,25996.515169348324,42025.7231412205
15,2050-01-01 16:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1112.0738952674412,84.20583974106711,26566.2545067616,42934.60334120385
16,2050-01-01 17:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,399.0767776850937,51.222453842457604,26865.442713605793,42487.81104456709
17,2050-01-01 18:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,337.1073082606398,69.24707590113556,27336.97579225118,42915.39927584671
18,2050-01-01 19:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,116.07469763083597,53.69305687692552,27519.30615130002,42861.14300524153
19,2050-01-01 20:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,224.13363864340042,58.35954740345203,28699.548986488408,44154.11127196901
20,2050-01-01 21:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,414.098164649372,255.08637376550794,29273.64389431467,45114.8975321633
21,2050-01-01 22:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,124.66893141520224,881.8212005509478,30093.127917084403,46271.6871484843
22,2050-01-01 23:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,641.9853222436802,1648.8514049179844,31444.565543652865,48907.47137024828
23,2050-01-02 00:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1566.4437995501994,2849.2944175292178,33397.846079385876,52985.65339589904
24,2050-01-02 01:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1428.1042260223342,862.3871452762451,35351.77574835815,52814.33621909048
25,2050-01-02 02:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1916.5711505709744,858.0708721798337,37048.161595970014,54994.87271815457
26,2050-01-02 03:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1121.32958613146,705.5890569618098,37252.78914412175,54251.77688664876
27,2050-01-02 04:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,648.1237860394172,638.9756949981905,36640.73440913872,53099.90298961008
28,2050-01-02 05:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,518.1069833362761,587.9313524681243,36429.21717369839,52707.324608936535
29,2050-01-02 06:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,647.3337614002075,577.6504118019628,35585.59490138168,51982.648174017595
30,2050-01-02 07:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1616.846764584701,607.3613032665111,34017.03128486639,51413.308452151345
31,2050-01-02 08:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1084.8737789335628,571.3313128854122,30924.726215261715,47753.00040651443
32,2050-01-02 09:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,719.6760392676786,564.2343801016856,28854.426752123047,45310.406270926156
33,2050-01-02 10:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,713.7883118764319,574.9421278003059,27711.147405071635,44171.94694418212
34,2050-01-02 11:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,721.2318892717509,567.1137976905513,26815.81556327765,43276.2303496737
35,2050-01-02 12:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,746.3139246415172,580.3924175038069,25714.057728667623,42212.8331702467
36,2050-01-02 13:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,809.9070075376445,802.6785043993924,25150.674206334188,41935.328817704976
37,2050-01-02 14:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,827.6897711311416,1203.3430655866268,25173.64939838693,42376.75133453844
38,2050-01-02 15:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,618.5136264046846,238.62524603374507,25535.461646129817,41564.66961800199
39,2050-01-02 16:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1112.0738952674412,84.20583974106711,26096.540053251323,42464.888887693574
40,2050-01-02 17:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,399.0767776850937,51.222453842457604,26337.95743170802,41960.325762669316
41,2050-01-02 18:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,337.1073082606398,69.24707590113556,26672.994429974984,42251.417913570505
42,2050-01-02 19:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,116.07469763083597,53.69305687692552,26788.17633946424,42130.01319340575
43,2050-01-02 20:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,224.13363864340042,58.35954740345203,27988.842644374054,43443.40492985465
44,2050-01-02 21:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,414.098164649372,255.08637376550794,28607.5288380433,44448.78247589193
45,2050-01-02 22:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,124.66893141520224,881.8212005509478,29461.66993287849,45640.22916427839
46,2050-01-02 23:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,641.9853222436802,1648.8514049179844,30782.011158645422,48244.91698524084
47,2050-01-03 00:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1566.4437995501994,2849.2944175292178,32686.45149866224,52274.2588151754
48,2050-01-03 01:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1428.1042260223342,862.3871452762451,34689.75002714067,52152.31049787299
49,2050-01-03 02:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1916.5711505709744,858.0708721798337,36324.73869292246,54271.449815107015
50,2050-01-03 03:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1121.32958613146,705.5890569618098,36508.30707157807,53507.294814105095
51,2050-01-03 04:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,648.1237860394172,638.9756949981905,35934.628301765166,52393.79688223652
52,2050-01-03 05:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,518.1069833362761,587.9313524681243,35763.87168988884,52041.979125126985
53,2050-01-03 06:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,647.3337614002075,577.6504118019628,35024.47976900079,51421.533041636714
54,2050-01-03 07:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1616.846764584701,607.3613032665111,33273.19445858005,50669.471625865015
55,2050-01-03 08:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1084.8737789335628,571.3313128854122,30400.79972525834,47229.073916511064
56,2050-01-03 09:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,719.6760392676786,564.2343801016856,28829.636735726708,45285.61625452982
57,2050-01-03 10:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,713.7883118764319,574.9421278003059,27778.60621732121,44239.40575643169
58,2050-01-03 11:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,721.2318892717509,567.1137976905513,26894.15295354268,43354.56773993873
59,2050-01-03 12:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,746.3139246415172,580.3924175038069,26238.19244199957,42736.96788357865
60,2050-01-03 13:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,809.9070075376445,802.6785043993924,25948.294765349747,42732.949376720535
61,2050-01-03 14:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,827.6897711311416,1203.3430655866268,26624.898734216782,43828.000670368296
62,2050-01-03 15:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,618.5136264046846,238.62524603374507,29340.013881911273,45369.22185378345
63,2050-01-03 16:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1112.0738952674412,84.20583974106711,32937.24528121533,49305.59411565758
64,2050-01-03 17:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,399.0767776850937,51.222453842457604,32436.93693914476,48059.30527010606
65,2050-01-03 18:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,337.1073082606398,69.24707590113556,30132.205307101398,45710.62879069692
66,2050-01-03 19:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,116.07469763083597,53.69305687692552,27973.524462948335,43315.36131688984
67,2050-01-03 20:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,224.13363864340042,58.35954740345203,26745.59033450346,42200.15261998406
68,2050-01-03 21:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,414.098164649372,255.08637376550794,26850.451462195408,42691.70510004403
69,2050-01-03 22:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,124.66893141520224,881.8212005509478,26983.44032294091,43161.99955434081
70,2050-01-03 23:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,641.9853222436802,1648.8514049179844,28920.362627353577,46383.26845394899
71,2050-01-04 00:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1566.4437995501994,2849.2944175292178,31257.548361459252,50845.35567797242
72,2050-01-04 01:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1428.1042260223342,862.3871452762451,34423.5261672133,51886.08663794563
73,2050-01-04 02:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1916.5711505709744,858.0708721798337,37596.937910368506,55543.64903255306
74,2050-01-04 03:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1121.32958613146,705.5890569618098,37924.10459626418,54923.0923387912
75,2050-01-04 04:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,648.1237860394172,638.9756949981905,36697.59823193525,53156.766812406604
76,2050-01-04 05:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,518.1069833362761,587.9313524681243,35821.985767734914,52100.09320297306
77,2050-01-04 06:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,647.3337614002075,577.6504118019628,34667.36928084914,51064.42255348506
78,2050-01-04 07:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1616.846764584701,607.3613032665111,32666.397893140278,50062.67506042524
79,2050-01-04 08:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1084.8737789335628,571.3313128854122,30039.997321927694,46868.271513180414
80,2050-01-04 09:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,719.6760392676786,564.2343801016856,28503.15568252022,44959.13520132333
81,2050-01-04 10:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,713.7883118764319,574.9421278003059,27457.38785633389,43918.18739544438
82,2050-01-04 11:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,721.2318892717509,567.1137976905513,26582.430361988983,43042.84514838504
83,2050-01-04 12:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,746.3139246415172,580.3924175038069,25944.84752834029,42443.622969919365
84,2050-01-04 13:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,809.9070075376445,802.6785043993924,25665.676020973257,42450.33063234404
85,2050-01-04 14:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,827.6897711311416,1203.3430655866268,26319.570450665346,43522.67238681686
86,2050-01-04 15:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,618.5136264046846,238.62524603374507,29024.309390103714,45053.51736197589
87,2050-01-04 16:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,1112.0738952674412,84.20583974106711,32627.71166832017,48996.060502762426
88,2050-01-04 17:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,399.0767776850937,51.222453842457604,32061.38252085483,47683.750851816134
89,2050-01-04 18:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,337.1073082606398,69.24707590113556,29794.762887879806,45373.186371475334
90,2050-01-04 19:00:00+00:00,248.2195513323643,610.6035541292745,10071.5731396184,4241.672854353709,116.07469763083597,53.69305687692552,27636.36875384824,42978.20560778975
