Units,scenario,region,sector,subsector,technology,input,Year,value
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2035,6.28271e-09
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2040,5.08369e-08
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2045,4.03974e-07
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2050,2.86958e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2035,7.98542e-09
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2040,1.49865e-07
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2045,1.98545e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2050,1.87998e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,1975,0.00913001
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,1990,0.020841
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2005,0.0383762
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2010,0.026815
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2015,0.021462
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2020,0.0186263
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2025,0.0183851
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2030,0.0178057
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2035,0.017132
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2040,0.0179356
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2045,0.0186837
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2050,0.0194915
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Domestic Ship,Liquids,refined liquids enduse,1975,0.000454075
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Domestic Ship,Liquids,refined liquids enduse,1990,0.000137893
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Domestic Ship,Liquids,refined liquids enduse,2005,1.46992e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Domestic Ship,Liquids,refined liquids enduse,2010,3.51981e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,BEV,elect_td_trn,2025,2.78601e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,BEV,elect_td_trn,2030,0.000118173
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,BEV,elect_td_trn,2035,0.00023844
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,BEV,elect_td_trn,2040,0.00030704
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,BEV,elect_td_trn,2045,0.000343712
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,BEV,elect_td_trn,2050,0.000368766
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,FCEV,H2 wholesale dispensing,2025,3.95894e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,FCEV,H2 wholesale dispensing,2030,0.000150349
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,FCEV,H2 wholesale dispensing,2035,0.000299679
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,FCEV,H2 wholesale dispensing,2040,0.000388926
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,FCEV,H2 wholesale dispensing,2045,0.00043379
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,FCEV,H2 wholesale dispensing,2050,0.000462861
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2025,6.00665e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2030,0.000215649
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2035,0.000425473
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2040,0.000545563
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2045,0.000605339
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2050,0.000650788
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,Liquids,refined liquids enduse,1975,0.0018618
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,Liquids,refined liquids enduse,1990,0.00352321
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,Liquids,refined liquids enduse,2005,0.0035422
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,Liquids,refined liquids enduse,2010,0.00349031
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,Liquids,refined liquids enduse,2015,0.00266076
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,Liquids,refined liquids enduse,2020,0.00242538
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,Liquids,refined liquids enduse,2025,0.00208212
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,Liquids,refined liquids enduse,2030,0.00161023
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,Liquids,refined liquids enduse,2035,0.000996471
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,Liquids,refined liquids enduse,2040,0.00075636
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,Liquids,refined liquids enduse,2045,0.000727065
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight,Freight Rail,Liquids,refined liquids enduse,2050,0.000752322
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,BEV,elect_td_trn,2025,0.000236618
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,BEV,elect_td_trn,2030,0.000817251
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,BEV,elect_td_trn,2035,0.000734497
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,BEV,elect_td_trn,2040,0.00066697
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,BEV,elect_td_trn,2045,0.000610817
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,BEV,elect_td_trn,2050,0.000563375
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2025,3.45236e-07
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2030,3.437381e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2035,2.349368566e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2040,8.033613232e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2045,0.0001523302348
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2050,0.00022716129599999999
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2020,0.000431129
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2025,0.0015573568
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2030,0.0018379625
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2035,0.0024680393
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2040,0.0035445267
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2045,0.004504658
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2050,0.005600854000000001
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,1990,0.0278213
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2005,0.0279706
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2010,0.0275611
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2015,0.0210108
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2020,0.01634053
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2025,0.011278409999999999
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2030,0.010327030000000001
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2035,0.009442233
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2040,0.009504768
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2045,0.008546317
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2050,0.00770226
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,BEV,elect_td_trn,2025,0.000266781
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,BEV,elect_td_trn,2030,0.000546024
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,BEV,elect_td_trn,2035,0.000927935
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,BEV,elect_td_trn,2040,0.0013277609999999998
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,BEV,elect_td_trn,2045,0.0016285604
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,BEV,elect_td_trn,2050,0.0018729859999999999
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2025,1.90984e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2030,1.334065e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2035,4.5460448e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2040,9.9113332e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2045,0.00014458963999999997
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2050,0.00017472007
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2020,0.000255209
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2025,0.0008411769999999999
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2030,0.0009482760000000001
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2035,0.0009705385
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2040,0.0008951709999999999
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2045,0.0007497453
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2050,0.0006892981
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,Liquids,refined liquids enduse,1990,0.00656793
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,Liquids,refined liquids enduse,2005,0.00660317
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,Liquids,refined liquids enduse,2010,0.00650645
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,Liquids,refined liquids enduse,2015,0.00496009
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,Liquids,refined liquids enduse,2020,0.0053368
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,Liquids,refined liquids enduse,2025,0.004712928
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,Liquids,refined liquids enduse,2030,0.0036361130000000003
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,Liquids,refined liquids enduse,2035,0.002538139
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,Liquids,refined liquids enduse,2040,0.000765386
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,Liquids,refined liquids enduse,2045,0.0005544886999999999
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Light truck,Liquids,refined liquids enduse,2050,0.00046137719999999997
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,BEV,elect_td_trn,2025,0.000176909
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,BEV,elect_td_trn,2030,0.000510622
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,BEV,elect_td_trn,2035,0.000487114
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,BEV,elect_td_trn,2040,0.00046569
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,BEV,elect_td_trn,2045,0.00044605
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,BEV,elect_td_trn,2050,0.000428022
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2025,5.56021e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2030,3.140115e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2035,0.00015215821
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2040,0.00039622356
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2045,0.00065856605
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2050,0.000877254
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2020,0.00032972
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2025,0.001212443
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2030,0.001716355
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2035,0.0022256706
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2040,0.002671335
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2045,0.002934049
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2050,0.003215477
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,Liquids,refined liquids enduse,1990,0.0189637
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2005,0.0190655
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2010,0.0187863
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2015,0.0143215
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2020,0.01656009
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2025,0.01553307
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2030,0.013938029999999999
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2035,0.01166596
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2040,0.00894809
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2045,0.008636576
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2050,0.008576816000000001
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,BEV,elect_td_trn,2035,0.000256459
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,BEV,elect_td_trn,2040,0.000642437
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,BEV,elect_td_trn,2045,0.0015847
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,BEV,elect_td_trn,2050,0.00345262
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2035,8.39127e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2040,0.000260082
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2045,0.0007025
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2050,0.00160356
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,1975,0.0348855
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,1990,0.0796327
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2005,0.146634
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2010,0.10246
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2015,0.0820066
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2020,0.073838
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2025,0.0751472
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2030,0.0672357
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2035,0.0627198
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2040,0.0644165
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2045,0.064326
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2050,0.0625983
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,HSR,Electric,elect_td_trn,2020,7.15327e-07
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,HSR,Electric,elect_td_trn,2025,1.56448e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,HSR,Electric,elect_td_trn,2030,2.27832e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,HSR,Electric,elect_td_trn,2035,3.2603e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,HSR,Electric,elect_td_trn,2040,4.71771e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,HSR,Electric,elect_td_trn,2045,6.54259e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,HSR,Electric,elect_td_trn,2050,8.77243e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,1975,7.93956e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,1990,0.000150291
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2005,0.00015109
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2010,0.000148891
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2015,0.000113494
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2020,9.87249e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2025,0.000108788
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2030,0.000100889
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2035,0.000102375
